,zpid,id,lotId,imgSrc,hasImage,statusType,statusText,detailUrl,latLong,units,variableData,badgeInfo,buildingName,isBuilding,address,addressStreet,addressState,addressCity,addressZipcode,providerListingId,canSaveBuilding,has3DModel,isFeaturedListing,isSaved,list,relaxed,countryCurrency,price,unformattedPrice,isUndisclosedAddress,beds,baths,area,isZillowOwned,hdpData,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,zestimate,shouldShowZestimateAsPrice,hasVideo,isHomeRec,hasAdditionalAttributions,availabilityDate,streetViewMetadataURL,streetViewURL
840,2080400685,2080400685,,https://photos.zillowstatic.com/fp/4e7b67064931b925b46a43a3110244e3-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/747-Eddy-St-8-San-Francisco-CA-94109/2080400685_zpid/,"{'latitude': 37.782742, 'longitude': -122.419953}",,"{'type': 'TIME_ON_INFO', 'text': None, 'data': {'isFresh': False}}",,,,"747 Eddy St #8, San Francisco, CA 94109",747 Eddy St #8,CA,San Francisco,94109,44xkn4rg2faxs,,False,False,False,True,False,$,"$1,900/mo",1900.0,False,1.0,1.0,650.0,False,"{'homeInfo': {'zpid': 2080400685, 'streetAddress': '747 Eddy St #8', 'zipcode': '94109', 'city': 'San Francisco', 'state': 'CA', 'latitude': 37.782742, 'longitude': -122.419953, 'price': 1900.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 650.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'imageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_g.png', 'daysOnZillow': 40, 'isFeatured': False, 'shouldHighlight': False, 'brokerId': 0, 'isRentalWithBasePrice': False, 'rentZestimate': 2699, 'listing_sub_type': {}, 'isUnmappable': False, 'mediumImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_c.png', 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1900.0, 'timeOnZillow': 1634162520000, 'rentalRefreshTime': 1634187720000, 'hiResImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_f.png', 'watchImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_j.png', 'tvImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_m.png', 'tvCollectionImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_l.png', 'tvHighResImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_n.png', 'desktopWebHdpImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_h.png', 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 8'}}",False,False,ForRent,For Rent,,False,False,False,False,2021-11-13 00:00:00,,
841,2067797075,2067797075,,https://photos.zillowstatic.com/fp/c44161f631d231a7b5d4eaac6c18bba5-p_e.jpg,True,FOR_RENT,Townhouse for rent,https://www.zillow.com/homedetails/1311-97th-Ave-APT-A-Oakland-CA-94603/2067797075_zpid/,"{'latitude': 37.744646, 'longitude': -122.172535}",,"{'type': '3D_HOME', 'text': '3D Tour'}",,,,"1311 97th Ave APT A, Oakland, CA 94603",1311 97th Ave APT A,CA,Oakland,94603,2a9bey9xpcgu4,,True,False,False,True,False,$,"$2,297/mo",2297.0,False,2.0,1.0,909.0,False,"{'homeInfo': {'zpid': 2067797075, 'streetAddress': '1311 97th Ave APT A', 'zipcode': '94603', 'city': 'Oakland', 'state': 'CA', 'latitude': 37.744646, 'longitude': -122.172535, 'price': 2297.0, 'bathrooms': 1.0, 'bedrooms': 2.0, 'livingArea': 909.0, 'homeType': 'TOWNHOUSE', 'homeStatus': 'FOR_RENT', 'imageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_g.png', 'daysOnZillow': 31, 'isFeatured': False, 'shouldHighlight': False, 'brokerId': 0, 'isRentalWithBasePrice': False, 'zestimate': 506200, 'rentZestimate': 2536, 'listing_sub_type': {}, 'isUnmappable': False, 'mediumImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_c.png', 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2297.0, 'timeOnZillow': 1634946540000, 'hiResImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_f.png', 'watchImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_j.png', 'tvImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_m.png', 'tvCollectionImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_l.png', 'tvHighResImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_n.png', 'desktopWebHdpImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_h.png', 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt A'}}",False,False,ForRent,For Rent,506200.0,False,False,False,False,,,
842,24875207,24875207,,https://photos.zillowstatic.com/fp/b0f5249c4169ef7f6ac6b9d091e17770-p_e.jpg,True,FOR_RENT,House for rent,https://www.zillow.com/homedetails/360-Pershing-Dr-San-Leandro-CA-94577/24875207_zpid/,"{'latitude': 37.731839, 'longitude': -122.165138}",,"{'type': 'TIME_ON_INFO', 'text': '31 days ago', 'data': {'isFresh': False}}",,,,"360 Pershing Dr, San Leandro, CA 94577",360 Pershing Dr,CA,San Leandro,94577,9k9wg4z1rt6s,,False,False,False,True,False,$,"$2,800/mo",2800.0,False,2.0,1.0,1115.0,False,"{'homeInfo': {'zpid': 24875207, 'streetAddress': '360 Pershing Dr', 'zipcode': '94577', 'city': 'San Leandro', 'state': 'CA', 'latitude': 37.731839, 'longitude': -122.165138, 'price': 2800.0, 'dateSold': 1634626800000, 'bathrooms': 1.0, 'bedrooms': 2.0, 'livingArea': 1115.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_RENT', 'imageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_g.png', 'daysOnZillow': 31, 'isFeatured': False, 'shouldHighlight': False, 'brokerId': 0, 'isRentalWithBasePrice': False, 'zestimate': 818600, 'rentZestimate': 2799, 'listing_sub_type': {}, 'isUnmappable': False, 'mediumImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_c.png', 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2800.0, 'timeOnZillow': 1634943840000, 'hiResImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_f.png', 'watchImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_j.png', 'tvImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_m.png', 'tvCollectionImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_l.png', 'tvHighResImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_n.png', 'desktopWebHdpImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_h.png', 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 68178.0, 'lotAreaValue': 5967.0, 'lotAreaUnit': 'sqft'}}",False,False,ForRent,For Rent,818600.0,False,False,False,False,,,
843,152973026,152973026,,https://photos.zillowstatic.com/fp/51f73548c6ff96c28fb427bf69170c2b-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/2101-Shoreline-Dr-APT-155-Alameda-CA-94501/152973026_zpid/,"{'latitude': 37.757702, 'longitude': -122.255385}",,"{'type': 'TIME_ON_INFO', 'text': '31 days ago', 'data': {'isFresh': False}}",,,,"2101 Shoreline Dr APT 155, Alameda, CA 94501",2101 Shoreline Dr APT 155,CA,Alameda,94501,yx145kz2crcp,,False,True,False,True,False,$,"$2,700/mo",2700.0,False,2.0,2.0,1090.0,False,"{'homeInfo': {'zpid': 152973026, 'streetAddress': '2101 Shoreline Dr APT 155', 'zipcode': '94501', 'city': 'Alameda', 'state': 'CA', 'latitude': 37.757702, 'longitude': -122.255385, 'price': 2700.0, 'dateSold': 923382000000, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 1090.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'imageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_g.png', 'daysOnZillow': 31, 'isFeatured': True, 'shouldHighlight': False, 'brokerId': 0, 'isRentalWithBasePrice': False, 'rentZestimate': 3099, 'listing_sub_type': {}, 'isUnmappable': False, 'mediumImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_c.png', 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2700.0, 'timeOnZillow': 1634942340000, 'hiResImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_f.png', 'watchImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_j.png', 'tvImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_m.png', 'tvCollectionImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_l.png', 'tvHighResImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_n.png', 'desktopWebHdpImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_h.png', 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 253444.0, 'unit': 'Apt 155', 'lotAreaValue': 5.677984389348025, 'lotAreaUnit': 'acres'}}",False,False,ForRent,For Rent,,False,False,False,False,,,
844,2067798274,2067798274,,https://photos.zillowstatic.com/fp/084d011508a884bb19f4f3a12aab6669-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/824-61st-St-E-Emeryville-CA-94608/2067798274_zpid/,"{'latitude': 37.845911, 'longitude': -122.271907}",,"{'type': 'TIME_ON_INFO', 'text': '31 days ago', 'data': {'isFresh': False}}",,,,"824 61st St E, Emeryville, CA 94608",824 61st St E,CA,Emeryville,94608,15xjg0nhtbd0w,,False,True,False,True,False,$,"$1,900+/mo",1900.0,False,1.0,1.0,895.0,False,"{'homeInfo': {'zpid': 2067798274, 'streetAddress': '824 61st St E', 'zipcode': '94608', 'city': 'Emeryville', 'state': 'CA', 'latitude': 37.845911, 'longitude': -122.271907, 'price': 1900.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 895.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'imageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_g.png', 'daysOnZillow': 31, 'isFeatured': True, 'shouldHighlight': False, 'brokerId': 0, 'isRentalWithBasePrice': False, 'rentZestimate': 2187, 'listing_sub_type': {}, 'isUnmappable': False, 'mediumImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_c.png', 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1900.0, 'timeOnZillow': 1634940960000, 'hiResImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_f.png', 'watchImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_j.png', 'tvImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_m.png', 'tvCollectionImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_l.png', 'tvHighResImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_n.png', 'desktopWebHdpImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_h.png', 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA'}}",False,False,ForRent,For Rent,,False,False,False,False,,,
845,37.803437--122.262441,37.803437--122.262441,2083922605.0,https://photos.zillowstatic.com/fp/b872603e4ac805dbe296e9f45b00c63f-p_e.jpg,True,FOR_RENT,For Rent,/b/1568-madison-st-oakland-ca-9NV4Rm/,"{'latitude': 37.803437, 'longitude': -122.262441}","[{'price': '$1,950+', 'beds': '1'}]","{'type': 'TIME_ON_INFO', 'text': '31 days ago'}",,,True,"1568 Madison St, Oakland, CA",1568 Madison St Apt 8,CA,Oakland,94612,1kvrzksmku2zq,False,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
846,24768265,24768265,,https://photos.zillowstatic.com/fp/1b6bc63d75f5a65a2f60dc84ac439fd5-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/3028-Capp-St-Oakland-CA-94602/24768265_zpid/,"{'latitude': 37.79407, 'longitude': -122.215569}",,"{'type': 'TIME_ON_INFO', 'text': '31 days ago', 'data': {'isFresh': False}}",,,,"3028 Capp St, Oakland, CA 94602",3028 Capp St,CA,Oakland,94602,39y3f8egzb9af,,False,True,False,True,False,$,"$2,300/mo",2300.0,False,2.0,1.0,1100.0,False,"{'homeInfo': {'zpid': 24768265, 'streetAddress': '3028 Capp St', 'zipcode': '94602', 'city': 'Oakland', 'state': 'CA', 'latitude': 37.79407, 'longitude': -122.215569, 'price': 2300.0, 'bathrooms': 1.0, 'bedrooms': 2.0, 'livingArea': 1100.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'imageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_g.png', 'daysOnZillow': 31, 'isFeatured': True, 'shouldHighlight': False, 'brokerId': 0, 'isRentalWithBasePrice': False, 'rentZestimate': 2892, 'listing_sub_type': {}, 'isUnmappable': False, 'mediumImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_c.png', 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2300.0, 'timeOnZillow': 1634939760000, 'hiResImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_f.png', 'watchImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_j.png', 'tvImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_m.png', 'tvCollectionImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_l.png', 'tvHighResImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_n.png', 'desktopWebHdpImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_h.png', 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 72412.0, 'lotAreaValue': 4965.0, 'lotAreaUnit': 'sqft'}}",False,False,ForRent,For Rent,,False,False,False,False,,,
847,24785360,24785360,,https://photos.zillowstatic.com/fp/9e6a19127ae8c9e855ff842b0a108d50-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/3251-62nd-Ave-Oakland-CA-94605/24785360_zpid/,"{'latitude': 37.774933, 'longitude': -122.181711}",,"{'type': 'TIME_ON_INFO', 'text': '31 days ago', 'data': {'isFresh': False}}",,,,"3251 62nd Ave, Oakland, CA 94605",3251 62nd Ave,CA,Oakland,94605,465ak34ft6kgx,,False,False,False,True,False,$,"$2,100/mo",2100.0,False,1.0,1.0,1000.0,False,"{'homeInfo': {'zpid': 24785360, 'streetAddress': '3251 62nd Ave', 'zipcode': '94605', 'city': 'Oakland', 'state': 'CA', 'latitude': 37.774933, 'longitude': -122.181711, 'price': 2100.0, 'dateSold': 1574409600000, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 1000.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'imageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_g.png', 'daysOnZillow': 31, 'isFeatured': False, 'shouldHighlight': False, 'brokerId': 0, 'isRentalWithBasePrice': False, 'rentZestimate': 2070, 'listing_sub_type': {}, 'isUnmappable': False, 'mediumImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_c.png', 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2100.0, 'timeOnZillow': 1634936280000, 'hiResImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_f.png', 'watchImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_j.png', 'tvImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_m.png', 'tvCollectionImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_l.png', 'tvHighResImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_n.png', 'desktopWebHdpImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_h.png', 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 424350.0, 'lotAreaValue': 2975.0, 'lotAreaUnit': 'sqft'}}",False,False,ForRent,For Rent,,False,False,False,False,,,
848,2067801868,2067801868,,https://photos.zillowstatic.com/fp/3916640b9bf2719ee849215c06ead8bb-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/3616-Emerson-St-3-Oakland-CA-94610/2067801868_zpid/,"{'latitude': 37.803433, 'longitude': -122.23115}",,"{'type': 'TIME_ON_INFO', 'text': '31 days ago', 'data': {'isFresh': False}}",,,,"3616 Emerson St #3, Oakland, CA 94610",3616 Emerson St #3,CA,Oakland,94610,1bqsjxntez1q5,,False,False,False,True,False,$,"$1,800/mo",1800.0,False,1.0,1.0,,False,"{'homeInfo': {'zpid': 2067801868, 'streetAddress': '3616 Emerson St #3', 'zipcode': '94610', 'city': 'Oakland', 'state': 'CA', 'latitude': 37.803433, 'longitude': -122.23115, 'price': 1800.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'imageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_g.png', 'daysOnZillow': 31, 'isFeatured': False, 'shouldHighlight': False, 'brokerId': 0, 'isRentalWithBasePrice': False, 'rentZestimate': 2010, 'listing_sub_type': {}, 'isUnmappable': False, 'mediumImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_c.png', 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1800.0, 'timeOnZillow': 1634927280000, 'hiResImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_f.png', 'watchImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_j.png', 'tvImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_m.png', 'tvCollectionImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_l.png', 'tvHighResImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_n.png', 'desktopWebHdpImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_h.png', 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 3'}}",False,False,ForRent,For Rent,,False,False,False,False,,,
849,2067801981,2067801981,,https://photos.zillowstatic.com/fp/6d3f9aba669f64b9d634d6eb852a1b79-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/96-Linda-Ave-5-Oakland-CA-94611/2067801981_zpid/,"{'latitude': 37.825612, 'longitude': -122.248237}",,"{'type': 'TIME_ON_INFO', 'text': '31 days ago', 'data': {'isFresh': False}}",,,,"96 Linda Ave #5, Oakland, CA 94611",96 Linda Ave #5,CA,Oakland,94611,3gab5b2hsnjgd,,False,False,False,True,False,$,"$1,850/mo",1850.0,False,1.0,1.0,,False,"{'homeInfo': {'zpid': 2067801981, 'streetAddress': '96 Linda Ave #5', 'zipcode': '94611', 'city': 'Oakland', 'state': 'CA', 'latitude': 37.825612, 'longitude': -122.248237, 'price': 1850.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'imageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_g.png', 'daysOnZillow': 31, 'isFeatured': False, 'shouldHighlight': False, 'brokerId': 0, 'isRentalWithBasePrice': False, 'rentZestimate': 1983, 'listing_sub_type': {}, 'isUnmappable': False, 'mediumImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_c.png', 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1850.0, 'timeOnZillow': 1634926800000, 'hiResImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_f.png', 'watchImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_j.png', 'tvImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_m.png', 'tvCollectionImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_l.png', 'tvHighResImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_n.png', 'desktopWebHdpImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_h.png', 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 5'}}",False,False,ForRent,For Rent,,False,False,False,False,,,
850,2067801986,2067801986,,https://photos.zillowstatic.com/fp/343044a9868fc3989e9327b04817d513-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/3141-38th-Ave-APT-4-Oakland-CA-94619/2067801986_zpid/,"{'latitude': 37.788037, 'longitude': -122.202378}",,"{'type': 'TIME_ON_INFO', 'text': '31 days ago', 'data': {'isFresh': False}}",,,,"3141 38th Ave APT 4, Oakland, CA 94619",3141 38th Ave APT 4,CA,Oakland,94619,265711t157w8f,,False,False,False,True,False,$,"$2,750/mo",2750.0,False,3.0,1.0,,False,"{'homeInfo': {'zpid': 2067801986, 'streetAddress': '3141 38th Ave APT 4', 'zipcode': '94619', 'city': 'Oakland', 'state': 'CA', 'latitude': 37.788037, 'longitude': -122.202378, 'price': 2750.0, 'bathrooms': 1.0, 'bedrooms': 3.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'imageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_g.png', 'daysOnZillow': 31, 'isFeatured': False, 'shouldHighlight': False, 'brokerId': 0, 'isRentalWithBasePrice': False, 'rentZestimate': 2749, 'listing_sub_type': {}, 'isUnmappable': False, 'mediumImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_c.png', 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2750.0, 'timeOnZillow': 1634926740000, 'hiResImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_f.png', 'watchImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_j.png', 'tvImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_m.png', 'tvCollectionImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_l.png', 'tvHighResImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_n.png', 'desktopWebHdpImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_h.png', 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 4'}}",False,False,ForRent,For Rent,,False,False,False,False,,,
851,241587635,241587635,,https://photos.zillowstatic.com/fp/4e96f606877015f9a9549e6c3c05e020-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/1921-Ocean-Ave-San-Francisco-CA-94127/241587635_zpid/,"{'latitude': 37.725228, 'longitude': -122.462833}",,"{'type': 'TIME_ON_INFO', 'text': '31 days ago', 'data': {'isFresh': False}}",,,,"1921 Ocean Ave, San Francisco, CA 94127",1921 Ocean Ave,CA,San Francisco,94127,3hmzb7yccz41v,,False,False,False,True,False,$,"$2,595/mo",2595.0,False,2.0,1.0,960.0,False,"{'homeInfo': {'zpid': 241587635, 'streetAddress': '1921 Ocean Ave', 'zipcode': '94127', 'city': 'San Francisco', 'state': 'CA', 'latitude': 37.725228, 'longitude': -122.462833, 'price': 2595.0, 'dateSold': 1628751600000, 'bathrooms': 1.0, 'bedrooms': 2.0, 'livingArea': 960.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'imageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_g.png', 'daysOnZillow': 31, 'isFeatured': False, 'shouldHighlight': False, 'brokerId': 0, 'isRentalWithBasePrice': False, 'rentZestimate': 3058, 'listing_sub_type': {}, 'isUnmappable': False, 'mediumImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_c.png', 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2595.0, 'timeOnZillow': 1634926680000, 'hiResImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_f.png', 'watchImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_j.png', 'tvImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_m.png', 'tvCollectionImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_l.png', 'tvHighResImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_n.png', 'desktopWebHdpImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_h.png', 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 818844.0, 'lotAreaValue': 3632.0, 'lotAreaUnit': 'sqft'}}",False,False,ForRent,For Rent,,False,False,False,False,,,
852,37.80232--122.263159,37.80232--122.263159,1002417969.0,https://photos.zillowstatic.com/fp/cebcb1539f3aef5e8a090655de119308-p_e.jpg,True,FOR_RENT,For Rent,/b/1458-madison-st-oakland-ca-5XtQCZ/,"{'latitude': 37.80232, 'longitude': -122.263159}","[{'price': '$1,850+', 'beds': '1'}]","{'type': 'TIME_ON_INFO', 'text': None}",,,True,"1458 Madison St, Oakland, CA",1458 Madison St # 102,CA,Oakland,94612,2rmeznwmb6r25,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,,,,
853,2067807079,2067807079,,https://photos.zillowstatic.com/fp/48acc2902bbb4df456f7c67c184cfdf7-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/234-17th-Ave-3-San-Francisco-CA-94121/2067807079_zpid/,"{'latitude': 37.783606, 'longitude': -122.476064}",,"{'type': 'TIME_ON_INFO', 'text': '31 days ago', 'data': {'isFresh': False}}",,,,"234 17th Ave #3, San Francisco, CA 94121",234 17th Ave #3,CA,San Francisco,94121,kc53uyjx60t4,,False,True,False,True,False,$,"$2,995/mo",2995.0,False,2.0,1.0,870.0,False,"{'homeInfo': {'zpid': 2067807079, 'streetAddress': '234 17th Ave #3', 'zipcode': '94121', 'city': 'San Francisco', 'state': 'CA', 'latitude': 37.783606, 'longitude': -122.476064, 'price': 2995.0, 'bathrooms': 1.0, 'bedrooms': 2.0, 'livingArea': 870.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'imageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_g.png', 'daysOnZillow': 32, 'isFeatured': True, 'shouldHighlight': False, 'brokerId': 0, 'isRentalWithBasePrice': False, 'rentZestimate': 3200, 'listing_sub_type': {}, 'isUnmappable': False, 'mediumImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_c.png', 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2995.0, 'timeOnZillow': 1634888280000, 'hiResImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_f.png', 'watchImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_j.png', 'tvImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_m.png', 'tvCollectionImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_l.png', 'tvHighResImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_n.png', 'desktopWebHdpImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_h.png', 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 3'}}",False,False,ForRent,For Rent,,False,False,False,False,,,
